0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
361.854,639.599,0.908235,278.268,801.906,0.837247,204.75,817.446,0.799305,393.369,1016.5,0.861943,445.651,938.072,0.781771,361.823,775.671,0.867223,492.865,943.106,0.845278,409.071,980.092,0.668964,283.296,1163.35,0.702184,220.353,1189.63,0.693002,513.773,1320.56,0.843673,393.378,1613.65,0.83769,356.618,1147.52,0.716236,587.135,1194.77,0.86249,513.678,1488.13,0.823926,320.225,608.364,0.906695,356.726,607.984,0.650095,230.914,644.909,0.948709,0.0,0.0,0.0,608.271,1498.47,0.826674,602.809,1488.12,0.857827,482.562,1524.62,0.59959,524.355,1676.61,0.763975,482.53,1692.18,0.784552,351.646,1634.78,0.821073
361.873,639.591,0.907055,278.221,801.928,0.838415,199.629,817.52,0.799265,393.386,1016.48,0.867661,445.699,938.025,0.769393,356.925,775.606,0.873463,492.816,943.105,0.846939,403.806,980.119,0.677366,283.297,1163.37,0.70211,220.398,1189.65,0.696132,513.784,1320.64,0.837423,393.382,1613.7,0.84158,356.586,1147.54,0.717091,587.114,1194.77,0.863987,513.853,1488.13,0.845295,320.209,608.36,0.908898,356.752,607.959,0.677122,230.753,644.841,0.957995,0.0,0.0,0.0,608.267,1503.81,0.807369,602.839,1493.18,0.830331,482.656,1524.47,0.602797,524.425,1676.65,0.767254,487.563,1692.15,0.778527,356.475,1639.88,0.827246
361.859,639.522,0.904464,278.278,801.961,0.832899,199.641,817.532,0.796845,393.309,1016.52,0.872867,445.899,938.231,0.741643,361.874,775.649,0.865312,487.82,943.262,0.848115,409.023,979.966,0.665736,283.328,1163.39,0.699857,220.384,1189.64,0.692255,513.775,1320.61,0.836675,393.352,1613.73,0.839611,356.666,1147.58,0.719958,587.184,1194.75,0.869235,513.801,1488.17,0.840308,320.158,608.333,0.916428,356.764,603.112,0.747473,230.873,644.937,0.957624,0.0,0.0,0.0,608.324,1503.74,0.805495,602.866,1488.29,0.832944,482.61,1524.53,0.600589,524.527,1671.39,0.777252,487.683,1687.19,0.772765,356.466,1639.89,0.83645
361.845,639.494,0.901225,278.293,806.934,0.831289,204.69,817.62,0.793896,393.105,1016.7,0.875767,445.791,943.147,0.775889,361.886,775.649,0.86453,487.829,943.438,0.852049,408.975,985.01,0.696737,288.536,1163.29,0.70476,220.436,1189.58,0.698628,513.785,1320.63,0.835171,393.478,1613.68,0.844411,356.853,1147.52,0.725649,592.238,1194.72,0.870577,513.752,1488.18,0.841729,320.13,608.406,0.917097,356.739,603.102,0.83559,230.893,644.972,0.958066,0.0,0.0,0.0,608.293,1503.78,0.817163,602.823,1488.32,0.842207,482.625,1524.53,0.603564,524.495,1666.24,0.794118,487.673,1687.09,0.78222,356.557,1634.75,0.835402
362.005,639.589,0.895847,283.335,807.0,0.844546,199.637,817.603,0.799556,393.214,1021.58,0.880523,440.567,938.191,0.820693,362.121,775.779,0.855881,492.913,943.289,0.866963,393.432,990.641,0.705237,293.757,1163.29,0.709906,220.479,1189.6,0.707543,513.895,1320.7,0.838191,393.418,1613.63,0.847605,362.011,1147.48,0.725949,592.263,1194.67,0.869755,513.868,1488.22,0.844402,325.276,613.298,0.896624,356.854,607.88,0.809132,231.187,649.813,0.940204,0.0,0.0,0.0,608.203,1508.96,0.830372,602.761,1493.26,0.842476,487.581,1524.6,0.600157,524.292,1671.37,0.784554,482.526,1687.11,0.789957,356.496,1634.72,0.833181
367.191,644.496,0.887668,283.424,807.125,0.845356,199.643,817.684,0.800429,398.384,1021.67,0.904061,440.515,938.009,0.784317,367.231,775.925,0.831073,492.983,948.45,0.836515,393.344,990.66,0.69693,293.835,1163.29,0.714765,220.537,1189.66,0.716202,518.767,1320.58,0.851079,393.422,1613.7,0.852693,362.039,1147.43,0.7297,592.349,1194.65,0.873562,513.897,1488.2,0.840257,330.557,613.482,0.87884,356.982,608.065,0.711227,236.139,644.994,0.929211,0.0,0.0,0.0,608.368,1498.64,0.81997,602.885,1488.24,0.844001,487.62,1524.66,0.603548,524.293,1671.36,0.791961,482.575,1687.13,0.785238,356.474,1634.76,0.835605
377.601,644.551,0.891401,283.45,807.01,0.84162,204.739,817.557,0.809852,393.415,1021.87,0.900739,440.752,938.265,0.801583,367.235,775.859,0.836438,492.889,948.548,0.82694,393.264,995.791,0.661665,298.931,1163.3,0.716653,225.581,1189.64,0.721129,518.834,1320.59,0.857765,393.45,1613.69,0.850331,367.057,1147.48,0.731013,597.404,1194.66,0.879399,513.812,1488.3,0.823635,340.926,613.465,0.882481,367.187,608.037,0.677558,236.349,644.884,0.90409,0.0,0.0,0.0,608.262,1498.61,0.838397,602.739,1488.22,0.864977,487.593,1524.85,0.576577,524.438,1676.53,0.796793,487.627,1692.08,0.789305,356.466,1634.77,0.822459
377.693,644.699,0.899286,293.734,807.195,0.8451,210.022,817.677,0.803831,398.385,1027.04,0.903675,440.697,943.157,0.815404,372.442,780.905,0.804014,492.777,953.853,0.808004,382.936,1016.64,0.674052,293.837,1163.36,0.711294,220.556,1194.53,0.717838,518.828,1320.57,0.854243,393.484,1613.7,0.851997,362.051,1147.47,0.724471,597.447,1194.68,0.88334,513.689,1488.27,0.812893,346.06,618.586,0.876862,372.412,608.217,0.66519,241.545,644.956,0.885918,0.0,0.0,0.0,608.22,1498.55,0.855895,602.712,1488.19,0.878195,482.664,1524.79,0.547686,529.457,1671.45,0.795509,487.732,1692.07,0.782936,356.518,1634.79,0.827302
393.027,644.814,0.934382,299.144,807.179,0.859015,215.306,817.791,0.804091,398.409,1027.35,0.895225,456.259,943.493,0.792571,387.921,780.833,0.831182,498.176,953.708,0.785688,393.477,1011.46,0.667745,293.815,1163.31,0.709643,220.516,1189.67,0.716491,518.847,1320.54,0.857862,393.54,1613.68,0.845732,362.055,1147.43,0.722633,597.455,1194.69,0.887921,513.725,1488.27,0.823446,351.333,618.687,0.916636,388.062,613.225,0.791814,257.17,649.99,0.882891,0.0,0.0,0.0,608.197,1498.62,0.864441,602.714,1488.24,0.881478,482.599,1524.73,0.574516,529.561,1671.37,0.78589,492.861,1692.06,0.76809,356.584,1634.73,0.805517
398.349,649.802,0.948657,309.325,812.124,0.886921,225.495,817.876,0.806589,398.595,1032.54,0.897042,471.854,948.716,0.7712,393.081,781.034,0.835618,503.249,964.316,0.75851,403.821,985.299,0.650992,293.902,1163.35,0.709458,225.532,1189.68,0.720816,518.848,1320.47,0.870363,393.533,1613.67,0.847031,367.081,1147.46,0.721952,597.464,1194.71,0.885959,513.797,1488.16,0.832699,356.637,628.952,0.896167,393.424,613.311,0.720251,267.385,650.077,0.937984,0.0,0.0,0.0,608.19,1498.6,0.873819,602.735,1488.23,0.890267,482.618,1524.61,0.577246,529.527,1671.38,0.778946,492.791,1692.08,0.760522,356.602,1634.71,0.806407
403.817,650.136,0.913152,314.732,812.272,0.911233,231.106,822.927,0.79397,398.698,1048.11,0.866699,477.025,953.846,0.787482,393.57,786.1,0.852765,518.922,969.584,0.846627,398.531,995.801,0.660074,288.67,1168.49,0.694127,220.47,1194.6,0.712422,518.833,1320.48,0.866857,393.476,1613.65,0.845666,362.005,1147.48,0.703442,592.432,1194.75,0.87841,513.817,1488.28,0.821666,367.123,634.374,0.870335,398.693,618.672,0.683689,273.006,655.162,0.913642,0.0,0.0,0.0,608.272,1498.66,0.830939,602.779,1488.27,0.851823,482.615,1524.84,0.585125,529.569,1671.43,0.776984,492.816,1692.1,0.767102,356.585,1634.69,0.813925
424.769,650.157,0.897323,320.153,812.568,0.862565,246.643,828.209,0.751594,409.072,1053.4,0.835184,482.341,969.475,0.750971,403.747,796.65,0.817796,519.125,979.815,0.878606,430.05,990.435,0.644209,283.422,1163.39,0.693684,215.329,1194.53,0.704507,518.796,1320.45,0.863554,393.48,1613.64,0.838172,361.837,1147.46,0.690604,592.367,1194.78,0.874615,513.86,1488.22,0.822994,388.151,639.54,0.909119,409.174,629.115,0.492575,288.584,655.346,0.852909,0.0,0.0,0.0,608.319,1498.59,0.824503,602.865,1488.2,0.848406,482.634,1524.77,0.583341,534.697,1676.55,0.774867,498.027,1692.14,0.765712,356.514,1634.72,0.80493
440.285,655.406,0.919178,341.023,817.477,0.86195,262.237,828.183,0.757177,424.849,1063.71,0.87992,482.363,974.656,0.776248,424.624,807.016,0.804626,524.196,980.162,0.911513,430.007,995.691,0.649265,288.515,1168.56,0.684828,220.362,1194.64,0.699639,518.832,1320.46,0.863261,393.402,1613.64,0.834206,361.885,1147.56,0.682576,597.436,1194.79,0.878175,513.838,1488.22,0.821562,398.626,644.495,0.924057,435.231,639.321,0.519973,304.331,660.517,0.866322,0.0,0.0,0.0,608.365,1498.61,0.799985,602.849,1488.22,0.820041,482.628,1524.67,0.560769,529.69,1676.53,0.758712,492.876,1692.16,0.75735,351.645,1634.8,0.799723
451.076,665.633,0.848914,351.572,817.618,0.917365,272.724,833.268,0.778624,435.375,1063.88,0.942515,487.698,974.583,0.751315,435.192,812.121,0.89635,534.747,980.054,0.879685,429.899,1027.07,0.723412,288.586,1173.79,0.683017,220.385,1194.7,0.69991,518.864,1320.43,0.864971,393.425,1613.68,0.837818,367.066,1147.72,0.675862,597.434,1194.73,0.881964,513.89,1488.28,0.821977,419.595,644.779,0.908526,445.662,644.519,0.629858,319.964,665.663,0.861887,0.0,0.0,0.0,608.375,1503.71,0.810098,602.888,1488.28,0.830096,482.646,1524.79,0.570091,529.679,1676.57,0.762583,492.848,1692.19,0.764172,356.501,1639.91,0.814203
476.999,670.943,0.90239,362.079,817.903,0.839943,293.822,848.976,0.762149,445.886,1069.02,0.907082,498.128,974.838,0.792592,440.566,807.2,0.874596,555.678,985.209,0.883636,435.077,1032.38,0.687561,293.764,1178.92,0.684461,220.391,1194.76,0.70203,518.901,1320.37,0.873644,393.443,1613.74,0.83318,367.232,1152.66,0.671253,597.483,1194.83,0.885869,518.888,1488.23,0.829495,435.324,644.973,0.966918,471.978,644.667,0.597037,346.015,670.977,0.848029,0.0,0.0,0.0,613.393,1498.64,0.791718,603.039,1488.22,0.821494,487.703,1524.73,0.564785,534.677,1671.43,0.762066,492.85,1692.16,0.759979,356.493,1640.0,0.81056
487.824,681.289,0.8766,388.12,822.857,0.864884,309.586,843.809,0.783897,471.732,1069.3,0.861802,519.124,985.198,0.771614,461.494,812.391,0.836859,561.146,985.201,0.941837,440.385,1053.25,0.68024,299.01,1173.73,0.682356,220.542,1194.68,0.711535,519.0,1320.42,0.87343,393.525,1613.7,0.835703,377.653,1147.73,0.667212,597.562,1194.95,0.883832,518.81,1488.27,0.83457,461.372,649.917,0.898509,482.549,644.871,0.425684,356.786,676.145,0.867875,0.0,0.0,0.0,613.4,1503.71,0.784104,603.04,1488.25,0.805693,487.655,1524.52,0.527446,534.675,1671.38,0.765942,492.893,1692.12,0.757107,356.49,1639.95,0.795917
518.837,681.318,0.911219,398.675,822.865,0.871859,325.201,838.575,0.765485,482.358,1074.21,0.88553,529.719,985.155,0.785299,477.251,812.59,0.883943,576.67,985.438,0.834603,456.162,1037.67,0.657665,304.284,1173.81,0.695333,225.719,1194.74,0.717725,519.256,1320.54,0.885494,393.466,1613.71,0.835148,388.007,1152.65,0.692014,597.689,1200.06,0.874309,513.774,1493.22,0.805439,477.169,649.958,0.966825,513.75,649.789,0.528865,387.917,676.145,0.846032,0.0,0.0,0.0,608.226,1503.79,0.782476,602.704,1493.2,0.801911,487.6,1524.67,0.501749,529.621,1676.5,0.769258,492.887,1692.12,0.764263,351.645,1639.9,0.819738
529.642,681.367,0.896314,429.922,823.035,0.838358,351.593,838.601,0.769282,508.51,1074.28,0.840469,550.554,990.48,0.735457,498.04,817.623,0.818314,602.653,990.596,0.847283,477.204,1037.58,0.576201,304.203,1163.4,0.67504,225.781,1189.58,0.707842,519.248,1325.64,0.85946,393.523,1613.72,0.849349,382.742,1147.63,0.640936,602.696,1205.32,0.861295,513.908,1493.25,0.811483,503.298,649.978,0.905348,524.469,644.973,0.414177,398.766,676.118,0.866471,0.0,0.0,0.0,613.255,1503.7,0.786418,602.852,1488.3,0.816049,487.686,1524.71,0.508114,529.561,1671.35,0.774408,492.82,1687.15,0.757769,356.543,1639.85,0.815264
560.867,671.011,0.905563,440.501,817.899,0.873658,372.461,833.243,0.752282,524.215,1079.52,0.857188,566.093,985.124,0.787352,518.861,817.437,0.870446,608.179,990.364,0.871876,492.833,1058.49,0.655975,309.624,1158.08,0.697789,231.153,1189.25,0.683351,524.297,1325.85,0.845356,398.424,1613.72,0.842868,393.212,1147.41,0.648607,602.966,1215.69,0.878755,519.023,1493.2,0.82171,519.229,645.005,0.974734,555.81,644.81,0.569312,429.805,670.922,0.841708,0.0,0.0,0.0,613.266,1508.92,0.785802,602.925,1493.28,0.809806,492.911,1524.75,0.510724,534.748,1676.65,0.770108,498.081,1692.17,0.773333,356.545,1634.77,0.80306
571.593,660.615,0.870855,466.565,817.688,0.836678,393.329,817.847,0.794166,534.762,1068.95,0.850948,571.54,980.046,0.796126,529.579,812.584,0.849623,629.13,985.126,0.836703,513.812,1047.98,0.630333,314.847,1152.83,0.697621,241.428,1178.91,0.647271,534.725,1330.89,0.805194,398.486,1613.7,0.841714,393.405,1142.23,0.627903,607.865,1220.86,0.886723,519.075,1493.28,0.804813,545.145,644.647,0.900653,566.242,644.455,0.403244,440.448,655.461,0.904506,0.0,0.0,0.0,613.386,1503.86,0.762344,602.924,1493.26,0.789315,498.193,1524.68,0.442495,534.748,1681.75,0.780975,498.098,1692.22,0.77881,356.575,1634.71,0.797146
597.477,650.03,0.91296,477.132,812.108,0.877982,403.759,812.203,0.787046,561.061,1063.65,0.874232,602.836,980.068,0.660534,550.374,807.005,0.78933,644.646,980.044,0.868685,529.586,1032.29,0.582361,325.191,1147.66,0.691961,257.134,1168.46,0.649421,539.994,1341.32,0.786299,398.57,1613.67,0.842346,398.616,1126.61,0.61825,608.179,1226.04,0.887842,519.127,1493.27,0.806156,560.762,634.141,0.902658,587.215,618.558,0.413919,456.248,649.771,0.888481,0.0,0.0,0.0,618.662,1508.92,0.76641,607.998,1493.29,0.8006,503.395,1524.77,0.451291,534.788,1681.8,0.779385,498.17,1692.23,0.783299,356.714,1629.58,0.799394
607.995,639.598,0.954312,482.37,786.183,0.850125,419.539,796.621,0.751737,566.132,1037.53,0.846726,613.282,948.545,0.705622,555.639,775.975,0.839871,649.734,964.328,0.834436,534.71,1021.96,0.665606,340.918,1142.17,0.672864,267.613,1152.85,0.687749,545.189,1341.33,0.789708,398.588,1613.73,0.844121,409.122,1116.09,0.617518,608.351,1226.22,0.883882,524.234,1488.22,0.801489,566.427,608.076,0.925317,602.994,603.084,0.450011,476.972,639.375,0.898209,0.0,0.0,0.0,623.727,1509.06,0.734144,608.074,1493.38,0.752904,513.721,1524.56,0.460645,534.856,1686.94,0.782839,503.296,1692.37,0.794311,356.758,1634.75,0.79671
618.515,618.616,0.855518,492.808,775.523,0.849172,429.884,775.65,0.793591,566.437,1021.89,0.889573,644.653,943.432,0.751339,566.084,770.63,0.880253,650.299,948.538,0.759482,566.186,979.871,0.597772,351.321,1121.46,0.673387,273.012,1142.36,0.668315,555.592,1341.43,0.803519,398.745,1613.68,0.817056,429.892,1110.9,0.65165,613.439,1231.16,0.867053,524.295,1482.93,0.6248,592.315,592.45,0.852064,608.359,597.513,0.171244,482.421,608.126,0.932808,0.0,0.0,0.0,608.346,1509.1,0.487883,602.923,1493.44,0.503008,519.207,1498.58,0.287174,539.978,1687.01,0.771949,508.554,1692.43,0.768619,356.843,1634.68,0.766574
634.146,597.412,0.858008,503.342,749.478,0.792089,435.341,754.808,0.782513,581.865,1006.11,0.797982,628.999,911.964,0.634982,566.218,739.108,0.844311,655.197,932.709,0.786312,545.265,979.941,0.629048,356.624,1105.78,0.712924,278.238,1116.24,0.654267,555.695,1341.36,0.806971,398.707,1613.64,0.823426,435.045,1100.3,0.648791,618.548,1231.31,0.875667,524.17,1482.66,0.57105,602.574,565.979,0.945503,618.692,560.971,0.240014,492.879,592.327,0.842001,0.0,0.0,0.0,608.081,1514.26,0.49873,602.719,1498.54,0.505413,519.206,1493.29,0.238126,534.851,1687.02,0.767496,508.476,1692.41,0.766628,356.757,1634.63,0.784033
639.519,560.852,0.913674,513.827,728.784,0.869533,440.438,728.577,0.808095,597.453,985.182,0.868616,618.661,901.385,0.543511,576.598,733.642,0.847829,665.735,901.317,0.808346,560.94,964.225,0.660609,361.989,1095.09,0.674743,298.962,1105.86,0.682046,555.745,1341.32,0.807777,398.675,1613.67,0.815962,435.376,1069.22,0.664959,623.722,1231.33,0.870001,524.271,1482.81,0.580575,602.781,524.527,0.950809,634.198,524.48,0.37158,498.135,560.798,0.871823,0.0,0.0,0.0,608.071,1514.13,0.468867,602.711,1493.49,0.476243,524.19,1493.27,0.252028,539.952,1687.05,0.766662,508.545,1692.42,0.763575,356.78,1634.69,0.792673
644.699,529.569,0.900741,518.912,697.296,0.84965,440.549,692.154,0.784148,602.621,948.632,0.856779,644.666,880.442,0.448403,582.012,702.298,0.782821,681.379,885.622,0.811086,566.169,932.882,0.676922,372.342,1069.28,0.69513,309.383,1095.11,0.646794,555.539,1341.36,0.802787,398.718,1613.6,0.836557,440.393,1063.86,0.708935,618.679,1231.33,0.870894,524.187,1487.85,0.728495,607.911,508.601,0.908548,634.371,508.604,0.197803,508.551,524.468,0.877723,0.0,0.0,0.0,608.307,1514.33,0.642773,602.881,1498.6,0.620751,519.165,1503.85,0.365616,539.93,1687.1,0.777239,503.362,1692.47,0.777032,356.839,1629.51,0.776632
649.817,498.034,0.894054,519.194,676.13,0.842108,445.749,660.518,0.759085,607.977,917.11,0.829122,644.847,848.926,0.35241,592.403,681.363,0.804202,686.432,854.373,0.864656,576.672,901.275,0.637609,388.081,1063.67,0.747544,314.698,1069.04,0.719313,540.101,1341.4,0.787305,398.62,1613.62,0.84593,450.95,1053.31,0.684153,623.783,1231.35,0.862902,519.233,1482.94,0.764727,608.192,471.971,0.913717,639.461,471.887,0.133823,513.692,487.772,0.874868,0.0,0.0,0.0,608.32,1509.06,0.707312,602.81,1493.36,0.709428,518.812,1498.56,0.346714,539.967,1687.08,0.784677,503.405,1692.45,0.784022,356.807,1629.43,0.798584
649.79,456.232,0.901195,524.154,644.744,0.896951,450.897,634.31,0.765881,608.231,885.718,0.832986,655.217,817.414,0.602477,597.683,650.006,0.868442,691.666,823.057,0.876686,581.893,859.474,0.698694,393.298,1042.75,0.711868,320.027,1058.59,0.679053,529.605,1341.29,0.797596,398.523,1613.67,0.846871,461.345,1027.19,0.699605,613.435,1226.18,0.865106,518.924,1488.02,0.793497,608.09,435.068,0.937237,644.467,430.065,0.213689,508.608,456.166,0.855398,0.0,0.0,0.0,613.268,1498.65,0.761175,602.785,1488.19,0.793328,503.29,1519.39,0.371137,534.894,1686.91,0.776696,503.29,1692.36,0.777056,356.72,1629.49,0.795368
649.754,424.789,0.915671,524.161,607.978,0.898423,445.846,597.721,0.787956,608.131,848.94,0.850045,686.458,796.687,0.643228,602.682,613.243,0.862867,686.88,817.609,0.836761,587.215,812.454,0.630732,398.633,1026.98,0.770255,330.464,1032.34,0.669771,524.294,1325.63,0.842505,398.745,1613.6,0.828758,471.974,1021.77,0.746139,613.238,1226.06,0.866573,518.789,1487.98,0.806072,607.866,393.392,0.947586,639.55,393.117,0.23534,508.441,424.67,0.850564,0.0,0.0,0.0,613.438,1498.62,0.788267,602.967,1488.15,0.829524,492.931,1524.44,0.410706,540.019,1681.79,0.76495,508.464,1692.24,0.762999,361.847,1629.52,0.757363
644.645,388.007,0.920287,524.116,571.458,0.861768,445.847,565.991,0.792276,623.76,812.583,0.841919,681.465,770.579,0.616257,597.679,581.987,0.798995,691.962,775.609,0.841147,597.609,796.687,0.638791,414.206,1011.46,0.692308,351.327,1021.91,0.677369,519.075,1320.45,0.852785,398.835,1613.66,0.819027,477.237,995.762,0.711022,608.152,1220.99,0.877529,513.881,1488.1,0.797611,602.988,356.425,0.965062,634.316,351.349,0.213655,503.275,387.968,0.861174,0.0,0.0,0.0,613.458,1498.64,0.780817,602.939,1488.21,0.817828,487.807,1524.66,0.454499,545.153,1681.76,0.763514,508.607,1692.24,0.781655,361.96,1634.75,0.766763
639.608,351.31,0.929929,524.174,545.213,0.834504,445.87,524.438,0.774453,629.114,775.57,0.823137,686.858,733.705,0.595416,602.642,560.779,0.853814,697.131,744.23,0.777258,602.782,754.717,0.66789,424.745,995.708,0.693278,356.524,1011.3,0.639765,513.886,1315.4,0.821317,398.744,1613.78,0.827949,482.494,985.396,0.719341,607.946,1215.65,0.850644,513.799,1488.13,0.816852,602.766,314.805,0.951464,634.241,314.755,0.220382,492.814,351.313,0.911866,0.0,0.0,0.0,613.452,1498.62,0.784392,602.957,1488.21,0.815796,487.707,1524.48,0.499244,545.182,1676.64,0.769532,508.595,1692.19,0.771982,361.88,1639.98,0.767931
634.259,309.67,0.914775,519.23,518.862,0.891242,445.777,498.083,0.75477,634.299,733.873,0.801039,686.838,697.241,0.526529,597.588,524.222,0.855383,707.66,697.227,0.773717,602.772,728.352,0.669427,435.231,979.954,0.733041,362.058,980.108,0.637111,503.398,1320.58,0.776943,398.784,1613.79,0.835366,492.932,979.787,0.677806,602.628,1220.85,0.81021,513.679,1488.13,0.820684,597.458,278.16,0.877823,613.495,278.08,0.216076,482.597,314.9,0.939372,0.0,0.0,0.0,613.456,1498.58,0.79836,603.02,1488.17,0.828977,482.64,1524.59,0.575548,540.002,1676.65,0.772403,508.5,1692.14,0.774853,361.936,1639.96,0.766859
628.992,288.494,0.83577,519.072,482.481,0.891126,440.704,476.909,0.788254,639.513,702.361,0.752372,691.967,660.518,0.496727,597.466,498.055,0.783974,723.253,691.819,0.868817,608.171,691.778,0.684072,445.693,969.518,0.699861,388.162,979.813,0.644866,482.609,1315.24,0.802585,398.753,1613.72,0.832754,513.829,959.035,0.692168,592.252,1200.18,0.774436,513.854,1488.17,0.842736,592.288,262.397,0.863202,613.438,262.328,0.191287,482.409,288.527,0.895314,0.0,0.0,0.0,613.306,1498.62,0.827729,602.936,1488.25,0.849492,487.575,1524.64,0.63962,539.967,1676.53,0.772439,503.282,1692.08,0.77263,361.953,1639.9,0.765178
618.601,267.375,0.886753,518.985,466.72,0.848015,440.39,440.701,0.795436,660.405,681.423,0.6907,697.076,639.598,0.397703,597.453,477.343,0.84439,707.678,676.147,0.698894,608.087,655.136,0.606275,461.396,953.82,0.668233,398.505,964.213,0.625848,477.274,1315.1,0.816783,398.575,1613.57,0.836358,519.154,948.557,0.698184,576.608,1200.0,0.785743,518.779,1488.11,0.86198,581.838,230.985,0.889445,608.301,225.805,0.236126,477.148,267.553,0.964567,0.0,0.0,0.0,613.346,1503.82,0.817227,607.956,1493.18,0.83166,487.539,1524.62,0.692159,534.861,1671.33,0.768367,503.258,1687.08,0.762381,356.839,1634.76,0.763521
608.333,241.554,0.876516,518.825,440.621,0.871749,440.485,435.135,0.809989,681.35,650.14,0.726418,702.332,608.146,0.267711,587.153,451.076,0.759776,717.982,649.818,0.684857,623.852,634.195,0.585429,476.943,948.66,0.677348,409.015,953.873,0.589949,476.905,1294.34,0.75425,398.499,1608.56,0.82802,529.435,943.457,0.674974,566.018,1225.99,0.779131,518.769,1488.32,0.852758,566.435,220.564,0.898292,602.989,215.331,0.221775,471.997,246.721,0.872761,0.0,0.0,0.0,613.467,1503.83,0.793255,608.047,1488.31,0.81854,487.539,1524.81,0.697624,539.917,1671.34,0.774113,503.288,1687.06,0.76088,356.795,1629.53,0.759806
607.883,225.901,0.947097,513.81,435.128,0.86061,435.292,409.18,0.769638,665.757,634.359,0.652447,697.075,597.591,0.224663,581.926,440.658,0.779112,702.496,634.267,0.663793,607.918,613.357,0.644723,482.216,948.522,0.680183,419.581,953.74,0.590628,461.445,1309.83,0.719181,398.532,1608.44,0.820063,540.009,943.383,0.642368,560.695,1226.22,0.737155,518.811,1488.26,0.849555,565.949,199.509,0.906643,602.644,189.371,0.333662,461.429,231.008,0.898143,0.0,0.0,0.0,613.422,1503.79,0.787776,608.05,1488.29,0.816098,487.677,1524.76,0.686411,534.856,1671.34,0.77893,498.146,1687.04,0.771655,356.832,1624.37,0.747238
602.671,225.689,0.949426,508.542,429.8,0.80018,435.178,403.925,0.785473,681.334,613.484,0.653793,697.232,571.481,0.223532,571.415,435.235,0.817085,723.139,608.141,0.692711,613.251,608.207,0.638416,482.541,948.545,0.657211,430.05,953.716,0.59367,461.43,1309.81,0.704393,398.449,1608.44,0.819972,550.385,943.434,0.624307,550.339,1257.59,0.670317,518.76,1493.21,0.847339,560.903,189.324,0.943032,597.47,189.23,0.317503,450.955,225.962,0.918222,0.0,0.0,0.0,613.384,1503.82,0.795778,608.0,1488.32,0.82017,487.626,1524.82,0.704014,539.958,1671.47,0.780468,503.312,1687.12,0.778271,356.763,1624.37,0.75056
597.43,225.465,0.899832,498.153,424.626,0.777316,435.005,403.99,0.772173,681.408,607.917,0.739308,697.035,561.106,0.224349,566.288,429.993,0.796005,723.156,607.893,0.709371,608.226,603.056,0.720891,492.795,943.36,0.632393,435.333,943.443,0.598895,450.986,1283.8,0.686204,398.449,1608.32,0.810003,555.72,943.309,0.62891,539.942,1252.34,0.663499,513.831,1488.21,0.849747,555.702,189.153,0.935909,581.897,188.958,0.310683,445.612,225.801,0.941131,0.0,0.0,0.0,613.381,1508.92,0.802762,608.035,1488.33,0.825599,482.696,1524.69,0.700629,539.973,1676.64,0.762252,503.262,1692.06,0.760272,356.754,1624.25,0.757964
587.182,225.635,0.893772,487.788,424.647,0.794834,430.102,409.062,0.758014,686.808,602.909,0.786088,691.825,550.521,0.125169,560.94,429.846,0.764598,723.253,602.843,0.647975,613.342,597.63,0.631765,503.407,948.617,0.628603,440.616,953.796,0.587099,440.737,1283.89,0.72147,398.374,1608.41,0.811428,560.982,948.489,0.646899,534.821,1247.11,0.708318,513.737,1488.22,0.828353,550.328,189.191,0.896371,571.573,189.015,0.386591,440.483,225.76,0.95977,0.0,0.0,0.0,613.421,1503.82,0.789794,608.034,1488.27,0.819467,482.659,1524.82,0.687393,540.003,1681.82,0.767457,503.302,1692.2,0.761733,356.737,1629.43,0.756583
576.788,225.691,0.889403,487.548,424.707,0.810209,430.054,414.381,0.755342,686.594,602.673,0.745518,702.324,561.001,0.227065,555.659,424.788,0.739651,723.38,592.318,0.679721,613.317,602.652,0.658556,508.587,948.532,0.627622,445.642,948.633,0.588293,445.644,1294.27,0.715834,398.358,1613.73,0.819377,561.117,943.494,0.632983,524.23,1252.43,0.677938,508.485,1488.19,0.795283,534.829,189.365,0.888315,566.426,189.074,0.397984,435.346,225.797,0.957107,0.0,0.0,0.0,613.295,1508.95,0.795066,607.923,1493.2,0.800506,482.431,1524.76,0.646475,534.89,1681.78,0.770341,498.18,1692.26,0.763801,356.822,1645.22,0.766785
571.531,225.877,0.908584,482.613,429.894,0.835236,430.021,424.749,0.77046,697.225,602.641,0.723303,676.218,534.789,0.0574318,555.585,429.924,0.754309,723.415,592.381,0.587199,613.328,597.712,0.65081,513.772,958.973,0.635203,450.982,959.052,0.584283,445.678,1309.95,0.727575,393.501,1608.71,0.826267,566.058,953.788,0.621713,519.115,1268.0,0.672008,508.462,1488.22,0.784716,529.604,194.369,0.898826,566.278,189.227,0.43904,435.098,230.987,0.947558,0.0,0.0,0.0,613.37,1508.91,0.783415,607.984,1488.33,0.791854,482.479,1524.79,0.625579,534.827,1681.71,0.779882,498.042,1692.16,0.771386,356.739,1640.01,0.778687
