left_ankle_max_ang_acc_sit2stand,0.196768783
neck_avg_acc,0.198512853
alignment_max_mean_sit2stand,0.199370393
trunk_lean_min_ang_vel_sit2stand,0.202179897
alignment_min_mean_stand2sit,0.2105196
right_shank_angle_max_ang_vel_sit2stand,0.210629581
left_knee_ang_vel_sit2stand,0.214680867
left_ankle_min_ang_acc,0.221788766
left_knee_min_sit2stand,0.222460414
alignment_max_sd_stand2sit,0.224022453
alignment_min_mean_sit2stand,0.23258071
neck_avg_y_acc,0.233274483
lknee_angle_first_stand,0.23647244
time_sit2stand,0.237099297
left_hip_range_mean_sit2stand,0.243855409
left_hip_min_ang_acc_stand2sit,0.246315608
left_hip_max_mean,0.252515807
right_ankle_range_mean,0.25726103
neck_avg_y_speed,0.260765915
right_shank_angle_min_ang_vel_sit2stand,0.260849027
trunk_lean_min_ang_acc_sit2stand,0.262471199
left_shank_angle_range_mean,0.269911593
alignment_max_ang_vel,0.27700001
right_hip_ang_acc,0.280663721
right_shank_angle_max_mean_stand2sit,0.283733351
left_shank_angle_min_ang_acc_stand2sit,0.297002812
trunk_lean_min,0.299642402
alignment_max_ang_vel_sit2stand,0.29992005
trunk_lean_range_mean_stand2sit,0.302308641
left_knee_max_sd,0.311370751
pelvic_avg_y_speed_stand2sit,0.319271575
left_shank_angle_ang_vel_stand2sit,0.324968682
right_ankle_ang_acc,0.326714755
alignment_min,0.327702609
trunk_lean_max_sd_stand2sit,0.33097876
alignment_max_ang_vel_stand2sit,0.342206801
left_shank_angle_ang_acc_sit2stand,0.34664959
right_hip_ang_vel_sit2stand,0.354534277
right_shank_angle_ang_vel,0.354652485
right_knee_min_sit2stand,0.359475948
alignment_max_ang_acc_sit2stand,0.365926903
trunk_lean_ang_acc_stand2sit,0.375521926
left_knee_min_mean,0.385119981
pelvic_avg_acc_sit2stand,0.389194667
highBP,0.394875793
right_knee_min_ang_vel_stand2sit,0.402260226
right_knee_max_ang_acc,0.407199063
right_ankle_min_ang_vel,0.409668082
left_hip_max_ang_acc,0.41336628
right_shank_angle_min_mean_sit2stand,0.413892772
trunk_lean_sd_sit2stand,0.414588919
trunk_lean_max_ang_vel,0.419076583
neck_min_acc_stand2sit,0.424842654
left_shank_angle_ang_vel,0.42932441
left_ankle_min_mean_sit2stand,0.43777145
trunk_lean_min_ang_acc_stand2sit,0.441271128
right_hip_min_sd,0.445035961
left_hip_max_sit2stand,0.446500136
left_shank_angle_sd_sit2stand,0.45120155
right_knee_min_mean_sit2stand,0.451686505
right_knee_min_stand2sit,0.458135226
right_shank_angle_max_sd,0.464243728
right_ankle_min_stand2sit,0.468667764
alignment_ang_acc_sit2stand,0.473561656
left_shank_angle_min_mean_stand2sit,0.475570088
alignment_sd_stand2sit,0.479915161
left_knee_min_sd,0.483117424
right_hip_max_ang_acc_stand2sit,0.484043328
neck_min_speed_sit2stand,0.488396106
left_ankle_min_sit2stand,0.496950406
left_ankle_max_ang_vel_sit2stand,0.500500751
alignment_min_ang_acc_sit2stand,0.500500751
left_ankle_min_ang_vel_stand2sit,0.500500751
right_shank_angle_max_ang_acc_stand2sit,0.507056264
right_hip_max_mean_sit2stand,0.508871169
right_shank_angle_min_sit2stand,0.510413756
IPAQ_SF_2_2,0.516460599
pelvic_min_y_acc_sit2stand,0.517697135
trunk_min_mean,0.518042133
left_hip_sd_stand2sit,0.518657191
left_knee_sd_sit2stand,0.520969583
left_knee_max_ang_acc_stand2sit,0.531608257
neck_avg_acc_stand2sit,0.535582683
alignment_range_mean_stand2sit,0.545217444
falling_1,0.545302441
falling_2,0.54930733
left_knee_max_sit2stand,0.550296879
alignment_max_ang_acc_stand2sit,0.562338813
right_ankle_min,0.566853903
neck_max_acc,0.570162828
right_ankle_max_ang_acc_sit2stand,0.578908598
ank_to_hip_dist_sit,0.57911274
left_knee_min_ang_acc_stand2sit,0.583738685
alignment_sd_sit2stand,0.591217048
right_knee_min_ang_acc_stand2sit,0.592026391
right_ankle_range_mean_stand2sit,0.592251561
right_shank_angle_max_ang_acc_sit2stand,0.595922031
left_ankle_ang_acc_sit2stand,0.596878967
right_shank_angle_ang_vel_stand2sit,0.59739021
left_knee_ang_acc_stand2sit,0.608614351
neck_max_y_acc_stand2sit,0.610474575
trunk_lean_max_ang_vel_stand2sit,0.61260842
trunk_max_mean,0.612619061
left_shank_angle_max_ang_vel_sit2stand,0.61860584
trunk_lean_min_ang_acc,0.624626765
left_knee_min_ang_acc,0.625550955
left_hip_max_ang_acc_sit2stand,0.630576753
right_hip_range_mean_stand2sit,0.640563619
left_hip_max,0.651478461
right_shank_angle_max_sd_stand2sit,0.662623432
right_hip_min_ang_vel,0.663152235
ank_to_hip_dist_stand,0.663843759
trunk_max_sd,0.666045167
left_shank_angle_range_mean_stand2sit,0.669026316
right_hip_max_ang_vel_stand2sit,0.677281322
left_shank_angle_min_sd,0.684111988
neck_avg_speed,0.684522718
pelvic_min_y_acc_stand2sit,0.685907896
alignment_range_mean,0.688224051
pelvic_min_y_acc,0.69171031
neck_min_y_speed_sit2stand,0.693672326
right_ankle_max_sd_sit2stand,0.697420206
pelvic_min_y_speed,0.70301469
trunk_lean_min_mean_stand2sit,0.705406638
left_knee_min_mean_stand2sit,0.70566643
right_ankle_max_sd,0.707247518
right_ankle_ang_vel_stand2sit,0.708486828
right_knee_min_ang_acc,0.709350115
left_knee_min_ang_acc_sit2stand,0.714588794
right_hip_max_ang_acc,0.722405052
neck_max_y_acc_sit2stand,0.727859856
left_hip_min_ang_acc,0.73968321
neck_max_speed_sit2stand,0.741176177
alignment_max_mean_stand2sit,0.747547622
left_ankle_max_mean_sit2stand,0.749208408
pelvic_max_speed_sit2stand,0.760030216
right_knee_range_mean_stand2sit,0.763145782
right_hip_min,0.783386697
right_shank_angle_min_stand2sit,0.788417238
right_hip_sd,0.805306721
left_ankle_ang_acc_stand2sit,0.806244626
right_hip_min_sit2stand,0.812341815
neck_max_speed,0.826220582
left_knee_max_ang_vel_sit2stand,0.826915187
trunk_lean_sd_stand2sit,0.836277357
left_ankle_range_mean_stand2sit,0.838621
neck_avg_y_speed_sit2stand,0.840171594
left_hip_max_stand2sit,0.840375921
neck_max_y_speed_stand2sit,0.846195051
right_shank_angle_max_sd_sit2stand,0.856587658
neck_max_speed_stand2sit,0.874966079
right_hip_max_ang_vel,0.877378684
right_shank_angle_sd_stand2sit,0.884750009
left_hip_min_mean,0.89220859
left_ankle_max_sit2stand,0.908138324
alignment_max_ang_acc,0.90822293
left_hip_min_sd,0.918898522
right_knee_max_mean_stand2sit,0.931466903
left_ankle_max,0.937981013
left_ankle_max_stand2sit,0.944664317
left_hip_max_ang_vel,0.9461361
neck_min_y_speed_stand2sit,0.949209943
right_knee_sd_stand2sit,0.951185584
right_ankle_max_ang_vel_stand2sit,0.960166723
trunk_lean_max_mean,0.961191262
trunk_lean_min_sit2stand,0.961525817
neck_max_y_acc,0.965710898
right_shank_angle_max_ang_acc,0.970708257
right_shank_angle_range_mean_sit2stand,0.971527103
neck_avg_acc_sit2stand,0.972606986
pelvic_min_y_speed_stand2sit,0.972735516
left_knee_max_ang_acc,0.97329082
alignment_min_ang_acc_stand2sit,0.976389653
pelvic_max_speed_stand2sit,0.985888996
OA_joint,1.001001503
right_ankle_sd,1.001001503
trunk_lean_min_ang_vel,1.001001503
left_ankle_range_mean_sit2stand,1.001001503
right_ankle_max_ang_vel_sit2stand,1.001001503
right_hip_min_mean_stand2sit,1.001001503
pelvic_min_acc_stand2sit,1.001001503
neck_min_speed_stand2sit,1.001001503
rknee_angle_first_sit,1.001001503
OA_check,1.001001503
right_hip_ang_acc_sit2stand,1.001001503
right_ankle_sd_stand2sit,1.001001503
neck_max_y_speed_sit2stand,1.037330725
neck_min_y_speed,1.049531159
right_hip_max_stand2sit,1.102129272
left_hip_max_mean_stand2sit,1.102774027
trunk_lean_range_mean,1.108325385
neck_avg_speed_stand2sit,1.112267282
OA_yrsdiag,1.112642335
neck_max_acc_stand2sit,1.12787965
left_hip_min_ang_vel_stand2sit,1.13627486
pelvic_max_y_speed_stand2sit,1.152110423
pelvic_max_speed,1.163227018
right_hip_range_mean,1.178397892
right_hip_max_sit2stand,1.201948159
neck_min_y_acc_stand2sit,1.249862527
pelvic_avg_acc_stand2sit,1.254273567
left_hip_min_ang_vel,1.261985883
trunk_lean_min_sd_sit2stand,1.262404023
left_hip_max_ang_vel_sit2stand,1.276694826
pelvic_max_y_speed_sit2stand,1.284197208
right_shank_angle_range_mean_stand2sit,1.305582554
time_diff_sit2stand,1.374455218
neck_max_y_speed,1.389752628
neck_min_y_acc,1.445201297
left_knee_max_mean,1.447092959
left_knee_max_ang_vel,1.45927763
left_knee_min_ang_vel_stand2sit,1.485983269
left_knee_min_ang_vel,1.489517621
left_hip_max_ang_acc_stand2sit,1.502623577
left_knee_max,1.5112449
pelvic_max_y_speed,1.535020975
right_knee_max_sd_sit2stand,1.55730853
pelvic_min_speed,1.56687792
speed,1.576378255
time_stand2sit,1.616447262
neck_min_y_acc_sit2stand,1.647935361
Age,1.812671173
speed_stand2sit,1.866138806
right_hip_max,2.019032911
time,2.044969217
time_diff_stand2sit,2.067141606
right_hip_max_mean,2.156643148
left_knee_max_stand2sit,2.291895319
shadowMax,2.535443642
left_knee_max_mean_stand2sit,3.318313514
left_hip_min_ang_vel_sit2stand,4.14497127
right_hip_max_mean_stand2sit,6.057180831
right_hip_min_ang_acc,6.586844616
pelvic_avg_speed,6.804651378
numMedCond,7.217706339
right_ankle_max_sd_stand2sit,7.217706339
